id,observed_on,time_observed_at,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,taxon_geoprivacy,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
4252531,2016-10-01,2016-10-01 11:34:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,http://www.inaturalist.org/observations/4252531,https://inaturalist-open-data.s3.amazonaws.com/photos/5086187/medium.jpeg,"",,3,1,false,"Los Angeles County, US-CA, US",34.0198028758,-118.0154745912,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4260154,2016-10-02,2016-10-03 02:26:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,http://www.inaturalist.org/observations/4260154,https://inaturalist-open-data.s3.amazonaws.com/photos/5098372/medium.jpeg,"",,3,0,false,"Los Angeles County, US-CA, US",34.0834635536,-118.1054924288,,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
4263833,2016-10-02,2016-10-03 02:37:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,http://www.inaturalist.org/observations/4263833,https://inaturalist-open-data.s3.amazonaws.com/photos/5103915/medium.jpeg,"",,3,0,false,"Los Angeles County, US-CA, US",34.1975915261,-118.1761221358,,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
4285241,2016-10-06,2016-10-06 16:31:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4285241,https://inaturalist-open-data.s3.amazonaws.com/photos/5136534/medium.jpg,"",                               ,2,0,false,"Los Angeles County, US-CA, US",34.0406477269,-118.317592549,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4315618,2016-10-07,2016-10-07 14:12:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,http://www.inaturalist.org/observations/4315618,https://inaturalist-open-data.s3.amazonaws.com/photos/5186162/medium.jpg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0689982414,-118.0533053361,,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
4333857,2016-10-12,2016-10-12 17:51:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4333857,https://inaturalist-open-data.s3.amazonaws.com/photos/5203370/medium.jpg,"",                               ,2,0,false,"Los Angeles County, US-CA, US",34.1867595513,-118.2839071442,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4333858,2016-10-12,2016-10-12 17:54:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4333858,https://inaturalist-open-data.s3.amazonaws.com/photos/5203375/medium.jpg,"",                               ,1,0,false,"Los Angeles County, US-CA, US",34.0539762581,-118.2852155673,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4397462,2016-10-19,2016-10-19 14:54:00 UTC,Grant Van Horn,research,CC-BY-NC,http://www.inaturalist.org/observations/4397462,https://inaturalist-open-data.s3.amazonaws.com/photos/5279724/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0949002206,-118.1972387486,60,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
4528954,2016-11-10,2016-11-11 01:20:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4528954,https://inaturalist-open-data.s3.amazonaws.com/photos/5485759/medium.jpg,"",                               ,2,0,false,"Los Angeles County, US-CA, US",34.0466131569,-118.2930090367,2,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4583059,2016-11-16,2016-11-16 16:40:00 UTC,Jacklyn Nunez,research,,http://www.inaturalist.org/observations/4583059,https://static.inaturalist.org/photos/5536149/medium.jpg,"",Flock of parrots eating from a pecan tree,2,0,false,"Los Angeles County, US-CA, US",33.8348002952,-118.0597400922,293,28902,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
4616534,2016-11-22,2016-11-22 18:36:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4616534,https://inaturalist-open-data.s3.amazonaws.com/photos/5585058/medium.jpg,"",                               ,2,0,false,"Northeast Los Angeles, Los Angeles, CA, USA",34.1238605133,-118.211508616,2,2,open,,,Eagle Rock,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
4616536,2016-11-22,2016-11-22 18:27:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4616536,https://inaturalist-open-data.s3.amazonaws.com/photos/5585061/medium.jpg,"",                               ,2,0,false,"Los Angeles County, US-CA, US",34.1121482083,-118.2987949484,2,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4618514,2016-11-22,2016-11-23 00:38:00 UTC,James M. Maley,research,CC-BY,http://www.inaturalist.org/observations/4618514,https://inaturalist-open-data.s3.amazonaws.com/photos/5588001/medium.jpg,"",                               ,2,0,false,"Los Angeles County, US-CA, US",34.1401146774,-118.3844841819,2,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4643810,2016-11-26,2016-11-26 19:08:00 UTC,"",research,CC-BY-NC,http://www.inaturalist.org/observations/4643810,https://inaturalist-open-data.s3.amazonaws.com/photos/5621848/medium.jpg,"",          ,3,0,false,"1418 Descanso Dr, La Cañada Flintridge, CA 91011, USA",34.201266,-118.2098,296,296,open,,,La Canada Flintridge,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
4643811,2016-11-26,2016-11-26 19:07:00 UTC,"",research,CC-BY-NC,http://www.inaturalist.org/observations/4643811,https://inaturalist-open-data.s3.amazonaws.com/photos/5621852/medium.jpg,"",          ,3,0,false,"1418 Descanso Dr, La Cañada Flintridge, CA 91011, USA",34.201266,-118.2098,296,296,open,,,La Canada Flintridge,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
4643813,2016-11-26,2016-11-26 19:05:00 UTC,"",research,CC-BY-NC,http://www.inaturalist.org/observations/4643813,https://inaturalist-open-data.s3.amazonaws.com/photos/5621860/medium.jpg,"",          together with Red-crowned parrots,3,0,false,"1418 Descanso Dr, La Cañada Flintridge, CA 91011, USA",34.201266,-118.2098,296,296,open,,,La Canada Flintridge,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
4643814,2016-11-26,2016-11-26 19:06:00 UTC,"",research,CC-BY-NC,http://www.inaturalist.org/observations/4643814,https://inaturalist-open-data.s3.amazonaws.com/photos/5621861/medium.jpg,"",          ,2,0,false,"Los Angeles County, US-CA, US",34.2297056158,-118.3868027565,296,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4730735,2016-10-29,2016-10-29 16:09:00 UTC,Brian Hinds,research,,http://www.inaturalist.org/observations/4730735,https://static.inaturalist.org/photos/5719180/medium.jpg,"",                               ,3,0,false,"California, US",34.0852215334,-117.6062529123,646,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4758737,2016-12-11,2016-12-11 23:38:33 UTC,,research,CC-BY-NC,http://www.inaturalist.org/observations/4758737,https://inaturalist-open-data.s3.amazonaws.com/photos/5790249/medium.jpg,"",,3,0,false,"Montecito Heights Recreation Center, Los Angeles, CA, US",34.0980162699,-118.2029054623,4056,4056,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
4764106,2016-12-11,2016-12-11 09:11:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,http://www.inaturalist.org/observations/4764106,https://inaturalist-open-data.s3.amazonaws.com/photos/5798862/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0353176185,-118.161830816,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4884229,2017-01-02,2017-01-02 17:18:00 UTC,David J Barton,research,CC-BY-NC,https://www.inaturalist.org/observations/4884229,https://inaturalist-open-data.s3.amazonaws.com/photos/5938407/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0212486169,-118.209742748,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
4895108,2017-01-04,2017-01-04 15:29:00 UTC,Tim Quinn,research,CC-BY-NC,https://www.inaturalist.org/observations/4895108,https://inaturalist-open-data.s3.amazonaws.com/photos/5954224/medium.jpeg,"",,5,0,false,"Los Angeles, CA, USA",34.1569682622,-118.2965531229,15,15,open,,,,Los Angeles,Red-lored Parrot,Amazona autumnalis,Red-lored Amazon,Aves,18990
4965215,2016-01-27,2016-01-28 06:25:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,https://www.inaturalist.org/observations/4965215,https://inaturalist-open-data.s3.amazonaws.com/photos/6057938/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1335721339,-118.1139604357,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5048409,2017-02-03,2017-02-03 18:12:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/5048409,https://inaturalist-open-data.s3.amazonaws.com/photos/6186819/medium.jpeg,"",Escapes from mexico,2,0,false,"Los Angeles County, US-CA, US",34.0239932691,-118.1058594936,2,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
5054122,2017-02-04,2017-02-05 00:45:10 UTC,Justin Nichol,research,,https://www.inaturalist.org/observations/5054122,https://static.inaturalist.org/photos/6195844/medium.jpeg,"","Some manner of parrot
",2,0,false,"827 North Lake Avenue Pasadena, CA 91104",34.16009686,-118.1326926,6,6,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
5061276,2017-02-03,2017-02-03 23:33:00 UTC,Rebecca Marschall,research,CC-BY-NC,https://www.inaturalist.org/observations/5061276,https://inaturalist-open-data.s3.amazonaws.com/photos/6207991/medium.jpg,red-crowned parrot,,2,0,false,"Los Angeles County, US-CA, US",34.1539689588,-118.2181677861,250,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5065518,2017-02-06,2017-02-06 13:14:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,https://www.inaturalist.org/observations/5065518,https://inaturalist-open-data.s3.amazonaws.com/photos/6214350/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0307013374,-118.0460888267,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5076982,2017-02-02,2017-02-02 16:31:38 UTC,Anne T Curran,research,CC-BY-NC,https://www.inaturalist.org/observations/5076982,https://inaturalist-open-data.s3.amazonaws.com/photos/6232986/medium.jpg,"","Saw 2 in top of tree right side. These birds love the seeds on this tree, not sure what kind. Usually come to eat in big #'s each year.",3,0,false,"Los Angeles County, US-CA, US",34.0796567499,-118.3496127079,19,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
5094294,2017-02-02,2017-02-02 16:41:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/5094294,https://inaturalist-open-data.s3.amazonaws.com/photos/6259330/medium.jpg,"","",3,0,false,"Los Angeles County, US-CA, US",34.221863473,-118.2197706434,91,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5151109,2017-02-21,2017-02-22 00:52:50 UTC,Anne T Curran,research,CC-BY-NC,https://www.inaturalist.org/observations/5151109,https://inaturalist-open-data.s3.amazonaws.com/photos/6344875/medium.jpg,"",Eating seeds off tree saw before. Other 2 must have told 2 more. 4 total in tree. Heard calling which mad me check.,2,0,false,"Los Angeles County, US-CA, US",34.0330317689,-118.3740485991,,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
5184233,2017-02-24,2017-02-25 01:33:00 UTC,Stevie Lennartson,research,CC-BY-NC,https://www.inaturalist.org/observations/5184233,https://inaturalist-open-data.s3.amazonaws.com/photos/6394895/medium.jpeg,"",,3,0,false,"Los Angeles County, US-CA, US",34.0273451976,-118.3078221676,50,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5193285,2017-02-22,2017-02-22 13:07:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/5193285,https://inaturalist-open-data.s3.amazonaws.com/photos/6407301/medium.jpg,"","",2,0,false,"Los Angeles County, US-CA, US",34.0726541416,-118.3037596411,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5211558,2017-03-01,2017-03-02 02:59:00 UTC,James M. Maley,research,CC-BY,https://www.inaturalist.org/observations/5211558,https://inaturalist-open-data.s3.amazonaws.com/photos/6435780/medium.jpg,"","",4,0,false,"North Central, Pasadena, CA, USA",34.1691823579,-118.150460869,4,4,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
5213985,2017-03-02,2017-03-03 01:25:11 UTC,Anne T Curran,research,CC-BY-NC,https://www.inaturalist.org/observations/5213985,https://inaturalist-open-data.s3.amazonaws.com/photos/6439672/medium.jpg,"",2 parrot's at there favorite tree next door. Heard them calling before observed. Tried to get pictures closer but flew off. ,3,0,false,"Los Angeles County, US-CA, US",34.1544118932,-118.3580939254,19,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
5228418,2017-02-28,2017-02-28 18:06:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/5228418,https://inaturalist-open-data.s3.amazonaws.com/photos/6462201/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.0891172886,-118.3531686124,152,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5239676,2017-03-05,2017-03-05 16:18:00 UTC,Steven Kurniawidjaja,research,CC-BY-NC,https://www.inaturalist.org/observations/5239676,https://inaturalist-open-data.s3.amazonaws.com/photos/6480023/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0622908487,-118.0186643855,61,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
5264520,2017-03-01,2017-03-02 04:45:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264520,https://inaturalist-open-data.s3.amazonaws.com/photos/6515956/medium.jpg,"","",3,0,false,"Pasadena, CA, USA",34.1477849,-118.1445155,13670,13670,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
5264522,2017-03-01,2017-03-02 04:49:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264522,https://inaturalist-open-data.s3.amazonaws.com/photos/6515963/medium.jpg,"","",3,0,false,"Los Angeles County, US-CA, US",34.1770183983,-118.1104524849,13670,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5264554,2017-03-01,2017-03-02 04:27:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264554,https://inaturalist-open-data.s3.amazonaws.com/photos/6516033/medium.jpg,"","",3,0,false,"Los Angeles County, US-CA, US",34.1100696319,-118.0067694817,13670,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5264557,2017-03-01,2017-03-02 04:27:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264557,https://inaturalist-open-data.s3.amazonaws.com/photos/6516038/medium.jpg,"","",4,0,false,"Los Angeles County, US-CA, US",34.3027113553,-118.3868359229,1953,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5264600,2017-03-01,2017-03-02 04:38:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264600,https://inaturalist-open-data.s3.amazonaws.com/photos/6516131/medium.jpg,"","",4,0,false,"Los Angeles County, US-CA, US",34.0997841908,-118.1534695092,13670,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5264625,2017-03-01,2017-03-02 04:42:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264625,https://inaturalist-open-data.s3.amazonaws.com/photos/6516152/medium.jpg,"","",3,0,false,"Los Angeles County, US-CA, US",34.1139388723,-118.0953006156,13670,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
5264626,2017-03-01,2017-03-02 04:44:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264626,https://inaturalist-open-data.s3.amazonaws.com/photos/6516155/medium.jpg,"","",4,0,false,"Pasadena, CA, USA",34.1477849,-118.1445155,13670,13670,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
5264629,2017-03-01,2017-03-02 04:57:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264629,https://inaturalist-open-data.s3.amazonaws.com/photos/6516162/medium.jpg,"","",4,0,false,"Pasadena, CA, USA",34.1477849,-118.1445155,13670,13670,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
5264638,2017-03-01,2017-03-02 04:28:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/5264638,https://inaturalist-open-data.s3.amazonaws.com/photos/6516171/medium.jpg,"","",4,0,false,"Los Angeles County, US-CA, US",34.1663902137,-118.1234303644,13670,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
